Year,RoundNumber,EventName,Circuit,Driver,Team,LapNumber,LapTimeSec,Sector1TimeSec,Sector2TimeSec,Sector3TimeSec,Stint,Compound,TyreLife,PitOutTime,PitInTime,IsPersonalBest,TrackStatus,Position
2023,1,Bahrain Grand Prix,Sakhir,DEV,AlphaTauri,51.0,100.475,32.491,43.49,24.494,3.0,HARD,24.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,DEV,AlphaTauri,52.0,100.33,31.497,44.208,24.625,3.0,HARD,25.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,DEV,AlphaTauri,53.0,99.15,31.459,43.284,24.407,3.0,HARD,26.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,DEV,AlphaTauri,54.0,98.885,31.467,43.108,24.31,3.0,HARD,27.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,DEV,AlphaTauri,55.0,99.239,31.445,43.538,24.256,3.0,HARD,28.0,,,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,DEV,AlphaTauri,56.0,99.161,31.644,43.211,24.306,3.0,HARD,29.0,,,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,1.0,107.791,,45.884,24.925,1.0,SOFT,1.0,,,False,12,15.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,2.0,100.837,31.976,43.987,24.874,1.0,SOFT,2.0,,,True,21,15.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,3.0,100.243,31.699,43.736,24.808,1.0,SOFT,3.0,,,True,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,4.0,99.95,31.259,43.59,25.101,1.0,SOFT,4.0,,,True,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,5.0,101.131,31.566,44.562,25.003,1.0,SOFT,5.0,,,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,6.0,100.886,31.671,44.172,25.043,1.0,SOFT,6.0,,,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,7.0,100.952,31.564,44.259,25.129,1.0,SOFT,7.0,,,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,8.0,100.846,31.566,44.156,25.124,1.0,SOFT,8.0,,,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,9.0,101.01,31.627,44.241,25.142,1.0,SOFT,9.0,,,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,10.0,103.749,31.649,44.285,27.815,1.0,SOFT,10.0,,0 days 01:19:32.587000,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,11.0,119.843,53.357,42.423,24.063,2.0,HARD,1.0,0 days 01:19:57.836000,,False,1,18.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,12.0,99.143,31.623,43.14,24.38,2.0,HARD,2.0,,,True,1,16.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,13.0,99.471,31.607,43.29,24.574,2.0,HARD,3.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,14.0,98.742,31.227,43.111,24.404,2.0,HARD,4.0,,,True,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,15.0,98.975,31.398,43.143,24.434,2.0,HARD,5.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,16.0,99.061,31.429,43.184,24.448,2.0,HARD,6.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,17.0,99.021,31.417,43.132,24.472,2.0,HARD,7.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,18.0,99.302,31.402,43.402,24.498,2.0,HARD,8.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,19.0,99.17,31.456,43.331,24.383,2.0,HARD,9.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,20.0,99.282,31.476,43.398,24.408,2.0,HARD,10.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,21.0,99.325,31.486,43.285,24.554,2.0,HARD,11.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,22.0,99.439,31.479,43.415,24.545,2.0,HARD,12.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,23.0,99.632,31.543,43.474,24.615,2.0,HARD,13.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,24.0,100.109,32.039,43.405,24.665,2.0,HARD,14.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,25.0,99.746,31.638,43.565,24.543,2.0,HARD,15.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,26.0,102.227,31.619,43.452,27.156,2.0,HARD,16.0,,0 days 01:46:25.026000,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,27.0,120.3,52.788,43.364,24.148,3.0,HARD,1.0,0 days 01:46:49.416000,,False,1,16.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,28.0,97.824,31.04,42.788,23.996,3.0,HARD,2.0,,,True,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,29.0,97.779,31.071,42.582,24.126,3.0,HARD,3.0,,,True,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,30.0,98.147,31.111,42.762,24.274,3.0,HARD,4.0,,,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,31.0,97.813,30.795,42.857,24.161,3.0,HARD,5.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,32.0,98.017,30.916,42.886,24.215,3.0,HARD,6.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,33.0,98.094,30.843,42.923,24.328,3.0,HARD,7.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,34.0,98.13,30.924,42.881,24.325,3.0,HARD,8.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,35.0,98.163,31.053,42.779,24.331,3.0,HARD,9.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,36.0,98.059,30.891,42.924,24.244,3.0,HARD,10.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,37.0,98.075,31.004,42.708,24.363,3.0,HARD,11.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,38.0,98.084,30.904,42.811,24.369,3.0,HARD,12.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,39.0,98.419,31.108,42.882,24.429,3.0,HARD,13.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,40.0,110.35,31.083,42.908,36.359,3.0,HARD,14.0,,0 days 02:09:52.391000,False,126,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,41.0,130.782,63.303,43.564,23.915,4.0,SOFT,4.0,0 days 02:10:18.125000,,False,671,13.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,42.0,96.637,30.997,41.735,23.905,4.0,SOFT,5.0,,,True,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,43.0,97.028,31.115,42.08,23.833,4.0,SOFT,6.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,44.0,97.01,30.939,42.198,23.873,4.0,SOFT,7.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,45.0,97.021,30.93,42.107,23.984,4.0,SOFT,8.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,46.0,97.258,31.009,42.28,23.969,4.0,SOFT,9.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,47.0,97.359,31.083,42.286,23.99,4.0,SOFT,10.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,48.0,97.238,30.963,42.173,24.102,4.0,SOFT,11.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,49.0,97.528,31.034,42.419,24.075,4.0,SOFT,12.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,50.0,97.624,31.076,42.378,24.17,4.0,SOFT,13.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,51.0,97.706,31.074,42.499,24.133,4.0,SOFT,14.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,52.0,97.59,31.005,42.419,24.166,4.0,SOFT,15.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,53.0,97.675,30.863,42.461,24.351,4.0,SOFT,16.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,54.0,97.72,31.051,42.411,24.258,4.0,SOFT,17.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,55.0,97.945,30.804,42.709,24.432,4.0,SOFT,18.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,56.0,98.102,30.921,42.841,24.34,4.0,SOFT,19.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,57.0,98.246,30.946,42.795,24.505,4.0,SOFT,20.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,1.0,106.453,,45.491,24.742,1.0,SOFT,1.0,,,False,12,12.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,2.0,100.43,31.765,43.909,24.756,1.0,SOFT,2.0,,,True,21,12.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,3.0,100.143,31.66,43.782,24.701,1.0,SOFT,3.0,,,True,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,4.0,99.761,31.226,43.808,24.727,1.0,SOFT,4.0,,,True,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,5.0,100.606,31.48,44.21,24.916,1.0,SOFT,5.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,6.0,100.744,31.764,44.077,24.903,1.0,SOFT,6.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,7.0,100.646,31.833,44.04,24.773,1.0,SOFT,7.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,8.0,100.918,31.83,44.297,24.791,1.0,SOFT,8.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,9.0,100.969,31.837,44.298,24.834,1.0,SOFT,9.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,10.0,101.119,31.855,44.432,24.832,1.0,SOFT,10.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,11.0,103.948,31.953,44.361,27.634,1.0,SOFT,11.0,,0 days 01:21:10.913000,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,12.0,119.445,52.452,42.947,24.046,2.0,SOFT,1.0,0 days 01:21:35.928000,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,13.0,98.649,31.512,42.949,24.188,2.0,SOFT,2.0,,,True,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,14.0,98.472,31.104,43.144,24.224,2.0,SOFT,3.0,,,True,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,15.0,99.158,31.3,43.386,24.472,2.0,SOFT,4.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,16.0,99.253,31.205,43.747,24.301,2.0,SOFT,5.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,17.0,99.094,31.288,43.482,24.324,2.0,SOFT,6.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,18.0,99.049,31.24,43.43,24.379,2.0,SOFT,7.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,19.0,99.272,31.412,43.511,24.349,2.0,SOFT,8.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,20.0,99.299,31.372,43.498,24.429,2.0,SOFT,9.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,21.0,99.591,31.415,43.682,24.494,2.0,SOFT,10.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,22.0,99.588,31.391,43.783,24.414,2.0,SOFT,11.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,23.0,99.802,31.503,43.786,24.513,2.0,SOFT,12.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,24.0,99.89,31.616,43.801,24.473,2.0,SOFT,13.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,25.0,99.832,31.547,43.808,24.477,2.0,SOFT,14.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,26.0,102.61,31.597,43.733,27.28,2.0,SOFT,15.0,,0 days 01:46:23.948000,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,27.0,119.87,53.056,42.957,23.857,3.0,HARD,1.0,0 days 01:46:48.838000,,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,28.0,97.503,30.968,42.567,23.968,3.0,HARD,2.0,,,True,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,29.0,98.127,31.1,43.034,23.993,3.0,HARD,3.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,30.0,97.931,31.11,42.857,23.964,3.0,HARD,4.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,31.0,98.104,31.211,42.963,23.93,3.0,HARD,5.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,32.0,97.919,31.133,42.843,23.943,3.0,HARD,6.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,33.0,98.104,31.165,42.921,24.018,3.0,HARD,7.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,34.0,97.961,31.19,42.832,23.939,3.0,HARD,8.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,35.0,97.984,31.113,42.921,23.95,3.0,HARD,9.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,36.0,98.176,31.233,42.956,23.987,3.0,HARD,10.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,37.0,98.038,31.265,42.801,23.972,3.0,HARD,11.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,38.0,98.33,31.372,42.907,24.051,3.0,HARD,12.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,39.0,98.346,31.401,42.884,24.061,3.0,HARD,13.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,40.0,110.177,31.353,42.999,35.825,3.0,HARD,14.0,,0 days 02:09:50.485000,False,126,9.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,41.0,128.659,59.22,45.873,23.566,4.0,SOFT,1.0,0 days 02:10:14.985000,,False,671,9.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,42.0,97.211,31.062,42.485,23.664,4.0,SOFT,2.0,,,True,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,43.0,97.144,30.767,42.589,23.788,4.0,SOFT,3.0,,,True,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,44.0,97.327,30.953,42.567,23.807,4.0,SOFT,4.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,45.0,97.503,31.121,42.624,23.758,4.0,SOFT,5.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,46.0,97.577,31.025,42.764,23.788,4.0,SOFT,6.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,47.0,97.545,31.048,42.675,23.822,4.0,SOFT,7.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,48.0,97.684,31.112,42.713,23.859,4.0,SOFT,8.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,49.0,97.609,31.051,42.726,23.832,4.0,SOFT,9.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,50.0,97.695,31.087,42.703,23.905,4.0,SOFT,10.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,51.0,97.727,31.157,42.662,23.908,4.0,SOFT,11.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,52.0,97.861,31.11,42.907,23.844,4.0,SOFT,12.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,53.0,97.778,31.109,42.799,23.87,4.0,SOFT,13.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,54.0,97.78,31.074,42.796,23.91,4.0,SOFT,14.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,55.0,97.803,31.113,42.777,23.913,4.0,SOFT,15.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,56.0,98.159,31.157,42.905,24.097,4.0,SOFT,16.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ALB,Williams,57.0,98.137,31.128,42.928,24.081,4.0,SOFT,17.0,,,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,1.0,108.467,,45.972,24.736,1.0,SOFT,1.0,,,False,12,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,2.0,101.091,32.232,44.025,24.834,1.0,SOFT,2.0,,,True,21,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,3.0,100.596,31.73,44.033,24.833,1.0,SOFT,3.0,,,True,1,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,4.0,100.853,31.457,44.6,24.796,1.0,SOFT,4.0,,,False,1,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,5.0,100.814,31.58,44.334,24.9,1.0,SOFT,5.0,,,False,1,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,6.0,101.156,31.782,44.431,24.943,1.0,SOFT,6.0,,,False,1,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,7.0,101.197,31.609,44.554,25.034,1.0,SOFT,7.0,,,False,1,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,8.0,101.184,31.722,44.39,25.072,1.0,SOFT,8.0,,,False,1,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,9.0,101.526,31.73,44.682,25.114,1.0,SOFT,9.0,,,False,1,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,10.0,101.743,31.833,44.623,25.287,1.0,SOFT,10.0,,,False,1,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,11.0,102.108,32.197,44.947,24.964,1.0,SOFT,11.0,,,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,12.0,103.87,32.015,44.178,27.677,1.0,SOFT,12.0,,0 days 01:22:59.739000,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,13.0,122.101,54.117,43.596,24.388,2.0,HARD,1.0,0 days 01:23:25.536000,,False,1,20.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,14.0,99.33,31.335,43.564,24.431,2.0,HARD,2.0,,,True,1,19.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,15.0,99.229,31.385,43.353,24.491,2.0,HARD,3.0,,,True,1,19.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,16.0,98.998,31.133,43.302,24.563,2.0,HARD,4.0,,,True,1,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,17.0,99.143,31.399,43.248,24.496,2.0,HARD,5.0,,,False,1,17.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,18.0,98.873,31.104,43.376,24.393,2.0,HARD,6.0,,,True,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,19.0,98.794,31.493,43.007,24.294,2.0,HARD,7.0,,,True,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,20.0,98.896,31.546,43.055,24.295,2.0,HARD,8.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,21.0,98.888,31.46,43.064,24.364,2.0,HARD,9.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,22.0,99.115,31.548,43.054,24.513,2.0,HARD,10.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,23.0,99.462,31.41,43.384,24.668,2.0,HARD,11.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,24.0,99.503,31.448,43.537,24.518,2.0,HARD,12.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,25.0,99.066,31.337,43.38,24.349,2.0,HARD,13.0,,,False,1,14.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,26.0,99.427,31.674,43.349,24.404,2.0,HARD,14.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,27.0,99.235,31.58,43.319,24.336,2.0,HARD,15.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,28.0,99.412,31.717,43.311,24.384,2.0,HARD,16.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,29.0,99.361,31.669,43.346,24.346,2.0,HARD,17.0,,,False,1,11.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,30.0,99.382,31.741,43.19,24.451,2.0,HARD,18.0,,,False,1,9.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,31.0,99.67,31.824,43.5,24.346,2.0,HARD,19.0,,,False,1,9.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,32.0,102.096,31.82,43.189,27.087,2.0,HARD,20.0,,0 days 01:56:29.718000,False,1,10.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,33.0,119.659,53.038,42.807,23.814,3.0,SOFT,4.0,0 days 01:56:55.077000,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,34.0,97.037,30.938,42.291,23.808,3.0,SOFT,5.0,,,True,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,35.0,97.55,31.122,42.475,23.953,3.0,SOFT,6.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,36.0,97.957,31.13,42.836,23.991,3.0,SOFT,7.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,37.0,98.003,31.256,42.848,23.899,3.0,SOFT,8.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,38.0,98.422,31.438,42.996,23.988,3.0,SOFT,9.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,39.0,98.368,31.471,42.79,24.107,3.0,SOFT,10.0,,,False,1,15.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,40.0,113.456,31.573,52.102,29.781,3.0,SOFT,11.0,,,False,126,14.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,41.0,112.5,44.129,44.401,23.97,3.0,SOFT,12.0,,,False,671,12.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,42.0,99.904,31.967,43.74,24.197,3.0,SOFT,13.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,43.0,98.311,31.159,43.152,24.0,3.0,SOFT,14.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,44.0,97.974,31.364,42.648,23.962,3.0,SOFT,15.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,45.0,97.95,31.334,42.678,23.938,3.0,SOFT,16.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,46.0,98.336,31.439,42.97,23.927,3.0,SOFT,17.0,,,False,1,12.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,47.0,99.553,32.022,43.31,24.221,3.0,SOFT,18.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,48.0,98.596,31.451,42.912,24.233,3.0,SOFT,19.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,49.0,98.628,31.475,42.942,24.211,3.0,SOFT,20.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,50.0,99.893,31.561,42.916,25.416,3.0,SOFT,21.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,51.0,98.719,31.663,42.921,24.135,3.0,SOFT,22.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,52.0,98.713,31.522,42.936,24.255,3.0,SOFT,23.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,53.0,98.634,31.452,43.01,24.172,3.0,SOFT,24.0,,,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,54.0,101.967,31.543,43.359,27.065,3.0,SOFT,25.0,,0 days 02:33:29.882000,False,1,13.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,55.0,127.673,58.478,44.129,25.066,4.0,SOFT,4.0,0 days 02:34:00.006000,,False,1,16.0
2023,1,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,56.0,93.996,30.183,40.533,23.28,4.0,SOFT,5.0,,,True,1,16.0
2023,1,Bahrain Grand Prix,Sakhir,HUL,Haas F1 Team,1.0,107.339,,45.924,24.741,1.0,SOFT,4.0,,,False,12,14.0
